organism,avg_length,std_length,total_aa,bootstrap_length_std,sequence_count,taxonomy_group,%A,%C,%D,%E,%F,%G,%H,%I,%K,%L,%M,%N,%P,%Q,%R,%S,%T,%V,%W,%Y,N_term_%A,N_term_%C,N_term_%D,N_term_%E,N_term_%F,N_term_%G,N_term_%H,N_term_%I,N_term_%K,N_term_%L,N_term_%M,N_term_%N,N_term_%P,N_term_%Q,N_term_%R,N_term_%S,N_term_%T,N_term_%V,N_term_%W,N_term_%Y,bootstrap_std_%A,bootstrap_std_%C,bootstrap_std_%D,bootstrap_std_%E,bootstrap_std_%F,bootstrap_std_%G,bootstrap_std_%H,bootstrap_std_%I,bootstrap_std_%K,bootstrap_std_%L,bootstrap_std_%M,bootstrap_std_%N,bootstrap_std_%P,bootstrap_std_%Q,bootstrap_std_%R,bootstrap_std_%S,bootstrap_std_%T,bootstrap_std_%V,bootstrap_std_%W,bootstrap_std_%Y
Hepatitis_B_virus_genotype_D__isolate_Germany_1-91_1991_,371.2,240.93600810173643,1856,,5,Viruses,5.657327586206897,3.4482758620689653,2.9633620689655173,2.4245689655172415,5.495689655172414,6.4655172413793105,3.071120689655172,3.9870689655172415,2.4245689655172415,12.338362068965516,1.7780172413793105,3.6637931034482754,8.836206896551724,3.8254310344827585,6.4655172413793105,9.806034482758621,6.4655172413793105,5.334051724137931,2.9094827586206895,2.6400862068965516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Narcissus_mosaic_virus,406.6666666666667,555.9987010376514,2440,,6,Viruses,7.581967213114754,2.2950819672131146,5.081967213114754,4.9590163934426235,4.344262295081967,4.057377049180328,2.9918032786885247,5.368852459016393,5.819672131147541,10.860655737704917,2.0491803278688523,3.8524590163934427,6.639344262295081,4.139344262295082,4.795081967213115,8.032786885245901,7.213114754098362,5.614754098360656,1.2704918032786885,3.0327868852459017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Human_papillomavirus_type_54,309.0,196.247929925388,2472,,8,Viruses,6.432038834951456,2.750809061488673,5.825242718446602,4.773462783171521,3.5194174757281553,5.744336569579287,2.8317152103559873,4.773462783171521,4.733009708737864,7.84789644012945,2.103559870550162,4.085760517799352,6.877022653721683,5.016181229773463,5.744336569579287,7.443365695792881,8.171521035598705,6.148867313915858,1.6181229773462782,3.559870550161812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Human_immunodeficiency_virus_type_1_group_N__isolate_YBF30_,398.8888888888889,441.8945184454077,3590,,9,Viruses,6.545961002785515,1.8662952646239555,3.955431754874652,7.437325905292479,2.3676880222841223,7.465181058495822,2.33983286908078,6.183844011142061,6.573816155988858,8.690807799442897,2.1448467966573816,4.540389972144847,5.682451253481894,5.710306406685237,6.0445682451253475,4.818941504178273,5.988857938718663,6.128133704735376,2.7298050139275767,2.785515320334262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Porcine_circovirus_2,190.0,122.62952336203546,570,,3,Viruses,3.8596491228070176,1.4035087719298245,4.385964912280701,5.087719298245614,4.912280701754386,6.491228070175438,2.280701754385965,4.2105263157894735,6.140350877192982,7.017543859649122,1.9298245614035088,4.736842105263158,7.368421052631578,3.508771929824561,8.596491228070176,5.7894736842105265,7.5438596491228065,7.017543859649122,2.982456140350877,4.736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Beet_necrotic_yellow_vein_virus__isolate_Japan_S_,476.77777777777777,601.2063387293875,4290,,9,Viruses,6.8997668997669,2.4009324009324007,6.62004662004662,5.104895104895105,4.638694638694639,6.713286713286713,2.4242424242424243,4.2890442890442895,5.081585081585081,9.207459207459207,2.797202797202797,4.848484848484849,3.8461538461538463,2.6107226107226107,5.617715617715618,8.018648018648019,4.848484848484849,9.324009324009324,1.4452214452214454,3.263403263403263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Lymphocytic_choriomeningitis_virus__strain_Armstrong_,839.0,811.7702877045945,3356,,4,Viruses,4.022646007151371,2.7413587604290823,5.780691299165673,6.525625744934446,5.33373063170441,5.33373063170441,2.264600715137068,5.482717520858165,7.032181168057211,11.918951132300357,2.830750893921335,5.035756853396902,3.367103694874851,3.367103694874851,5.423122765196663,8.790226460071514,4.886769964243146,5.959475566150179,1.102502979737783,2.800953516090584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Enterobacteria_phage_I2-2,228.125,168.60563269060734,1825,,8,Viruses,7.3424657534246585,1.095890410958904,6.191780821917808,3.8356164383561646,4.164383561643835,9.150684931506849,1.36986301369863,6.191780821917808,5.589041095890411,7.835616438356165,2.191780821917808,4.876712328767123,3.3424657534246576,3.890410958904109,3.9452054794520546,9.643835616438356,6.3561643835616435,8.547945205479452,1.36986301369863,3.0684931506849313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Nudaurelia_capensis_beta_virus__isolate_Pine_emperor_moth_South_Africa_,1268.5,656.5,2537,,2,Viruses,8.238076468269611,1.5766653527788728,6.50374458021285,5.439495467087111,2.956247536460386,7.765076862435947,3.192747339377217,4.848245959795033,4.020496649586126,6.661411115490737,1.9708316909735908,3.862830114308238,5.715411903823413,4.256996452502956,8.868742609381158,6.779661016949152,7.292077256602286,6.227828143476547,1.2219156484036262,2.60149783208514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Subterranean_clover_stunt_C2_alphasatellite,280.0,0.0,280,,1,Viruses,6.428571428571428,3.214285714285714,6.071428571428571,8.214285714285714,4.642857142857143,5.714285714285714,1.4285714285714286,6.071428571428571,7.857142857142857,7.5,3.571428571428571,3.9285714285714284,3.571428571428571,3.571428571428571,6.785714285714286,5.357142857142857,5.0,4.642857142857143,1.4285714285714286,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Parainfluenza_virus_5__strain_W3_,611.625,642.0186791480447,4893,,8,Viruses,6.560392397302269,1.9619865113427344,4.659717964438995,4.92540363784999,3.63784998978132,5.702023298589822,1.7371755569180463,7.7661966073983235,4.557531166973227,11.179235642754955,2.452483139178418,5.436337625178827,5.109339873288371,4.312282853055385,4.680155323932148,7.929695483343552,7.459636215001021,5.518087063151441,1.1649294911097487,3.249540159411404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Saimiri_sciureus_papillomavirus_1,375.3333333333333,199.00642089027065,2252,,6,Viruses,8.436944937833037,2.797513321492007,5.950266429840142,4.751332149200711,3.5523978685612785,6.8827708703374775,2.1314387211367674,3.5968028419182954,4.573712255772647,7.904085257548846,1.9982238010657194,3.685612788632327,6.52753108348135,4.351687388987567,5.506216696269982,6.927175843694494,7.992895204262878,6.927175843694494,1.7761989342806392,3.7300177619893424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Porcine_hemagglutinating_encephalomyelitis_virus__strain_67N_,359.0,400.81417140615173,2872,,8,Viruses,5.710306406685237,3.098885793871866,4.735376044568245,3.238161559888579,5.571030640668524,6.754874651810584,1.3231197771587744,6.128133704735376,4.073816155988858,9.192200557103064,1.6713091922005572,6.685236768802229,4.7005571030640665,4.352367688022285,3.9693593314763227,8.217270194986073,6.928969359331476,7.172701949860724,1.2883008356545962,5.188022284122563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Bovine_polyomavirus,315.8,185.28183936910816,1579,,5,Viruses,6.903103229892336,2.3432552248258394,4.369854338188727,8.043065231158963,3.609879670677644,6.396453451551615,2.026599113362888,5.1931602279924,6.713109563014566,10.829639012032931,2.3432552248258394,5.1931602279924,5.509816339455352,3.799873337555415,4.243191893603546,5.636478784040532,6.3331222292590255,5.446485117162761,1.3299556681443951,3.7365421152628246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Human_T-cell_leukemia_virus_2,580.5,415.7702690990142,3483,,6,Viruses,5.713465403387883,2.440424921045076,3.4740166523112257,3.1294860752225095,2.8997990238300315,5.196669537754809,3.4453057708871664,4.823428079242033,3.7037037037037033,12.977318403674992,1.2919896640826873,3.560149296583405,12.718920470858455,7.062876830318691,4.450186620729257,7.263853000287108,7.349985644559289,4.07694516221648,1.8949181739879413,2.526557565317255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Leptonychotes_weddellii_papillomavirus_5,402.6666666666667,194.80987882776603,2416,,6,Viruses,5.380794701986755,2.44205298013245,6.167218543046358,6.870860927152318,4.5529801324503305,8.609271523178808,1.9867549668874174,3.683774834437086,5.049668874172186,8.609271523178808,1.7798013245033113,3.5596026490066226,6.746688741721854,3.5182119205298013,6.291390728476822,8.195364238410596,6.25,6.167218543046358,1.2417218543046358,2.8973509933774833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Red_clover_necrotic_mosaic_virus,474.3333333333333,207.1413902520584,1423,,3,Viruses,6.676036542515812,2.037947997189037,5.0597329585383,4.848910751932537,4.005621925509487,6.394940267041462,2.037947997189037,5.1300070274068865,6.676036542515812,8.151791988756148,2.52986647926915,4.708362614195362,5.0597329585383,4.005621925509487,6.2543921293042875,8.713984539704848,5.832747716092762,7.800421644413212,1.3352073085031624,2.7406886858749124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
HIV-1_M_02CD.MBTB047,477.3333333333333,501.5760715540121,2864,,6,Viruses,6.564245810055866,1.78072625698324,4.4692737430167595,6.564245810055866,2.7583798882681565,7.576815642458101,2.304469273743017,6.94832402234637,7.157821229050279,8.414804469273744,2.1997206703910615,4.888268156424581,4.504189944134078,5.656424581005587,5.551675977653631,4.888268156424581,5.516759776536313,6.564245810055866,2.9329608938547485,2.7583798882681565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Escherichia_phage_alpha3,192.9,158.55122200727436,1929,51.05611348310797,10,Viruses,8.44997407983411,1.1923276308968378,5.6505961638154485,4.872991187143598,3.8361845515811304,6.065318818040436,2.5401762571280453,4.821150855365474,5.495075168481078,8.657335406946604,3.21410057024365,4.769310523587351,3.8880248833592534,5.391394504924832,6.376360808709176,8.087091757387247,5.598755832037325,6.2208398133748055,1.503369621565578,3.3696215655780195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1642212465763544,0.253539463158822,0.47687721147022955,0.5988958885775183,0.5619948552774096,0.9461975611844019,0.5331647264267234,0.5582895624068137,1.0534087941487487,1.23714373947213,0.2636506200800867,0.49208376331093995,0.7767101960124188,0.8957554795183998,0.7017345856632663,1.003234175665356,0.42240332704720435,0.9932711216411779,0.2926115278472114,0.5472610999305473
SFTS_phlebovirus__isolate_SFTSV_Human_China_HB29_2010_,788.0,720.4948299606319,3940,,5,Viruses,6.49746192893401,2.6395939086294415,4.898477157360406,6.852791878172589,4.086294416243655,7.385786802030457,2.182741116751269,5.456852791878172,6.2944162436548226,9.873096446700508,3.0456852791878175,3.3756345177664975,4.137055837563452,2.715736040609137,5.634517766497462,8.959390862944163,4.974619289340102,6.598984771573605,1.903553299492386,2.487309644670051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Human_papillomavirus_type_41,251.36363636363637,212.07428918242636,2765,57.95073809953582,11,Viruses,6.003616636528029,2.061482820976492,6.003616636528029,6.220614828209765,4.014466546112116,6.726943942133816,2.2423146473779387,5.461121157323689,4.3399638336347195,9.041591320072333,2.1699819168173597,4.086799276672695,5.497287522603978,4.30379746835443,7.739602169981917,7.414104882459313,6.292947558770344,5.93128390596745,1.193490054249548,3.25497287522604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2793312377701444,0.6734481449377981,0.6138368718983468,0.6242802112112911,0.5865089540453613,0.8146147382466804,0.43173300067873466,0.6381217476485187,0.6530810346841434,0.6462860726726072,0.42495201336972077,0.7158246729294102,0.7596703381691717,0.4337693815650465,0.800953789003234,0.36026779504820106,0.4775819504608852,0.5059936178345436,0.3002714990249652,0.36483236693569127
Beet_curly_top_virus__strain_California_Logan_,170.85714285714286,94.21317555936426,1196,,7,Viruses,3.9297658862876257,1.588628762541806,4.096989966555184,6.0200668896321075,4.096989966555184,5.518394648829431,2.508361204013378,6.0200668896321075,6.354515050167224,8.528428093645484,2.591973244147157,6.521739130434782,5.1003344481605355,5.2675585284280935,6.354515050167224,7.859531772575251,6.521739130434782,5.016722408026756,1.588628762541806,4.51505016722408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Porcine_circovirus_1,271.0,41.0,542,,2,Viruses,5.166051660516605,1.2915129151291513,3.3210332103321036,5.719557195571956,4.981549815498155,6.273062730627306,2.5830258302583027,4.059040590405904,5.719557195571956,8.118081180811808,0.5535055350553505,5.535055350553505,7.380073800738007,4.243542435424354,8.302583025830259,5.535055350553505,7.195571955719557,5.719557195571956,2.952029520295203,5.350553505535055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Cherry_rasp_leaf_virus__isolate_Potato_United_States_,1605.0,645.0,3210,,2,Viruses,8.161993769470405,2.2741433021806854,4.859813084112149,5.669781931464175,5.700934579439252,5.700934579439252,2.149532710280374,4.641744548286604,5.327102803738318,10.46728971962617,2.087227414330218,4.641744548286604,5.327102803738318,3.0529595015576323,4.922118380062305,8.566978193146417,5.14018691588785,6.915887850467289,0.9345794392523363,3.4579439252336446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Bovine_enteric_calicivirus_Newbury_agent-1__isolate_Bovine_UK_Newbury1_1976_,1217.5,992.5,2435,,2,Viruses,9.650924024640657,1.190965092402464,5.092402464065708,3.9835728952772076,2.997946611909651,8.336755646817249,2.4640657084188913,4.84599589322382,3.696098562628337,8.829568788501026,2.0944558521560577,4.0657084188911705,7.186858316221765,3.285420944558522,5.420944558521561,7.84394250513347,6.899383983572896,7.885010266940452,1.88911704312115,2.3408624229979464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Human_immunodeficiency_virus_type_1_group_M_subtype_A__isolate_U455_,423.6666666666667,467.17079912549707,2542,,6,Viruses,6.451612903225806,1.8882769472856018,4.484657749803304,6.726986624704957,2.4783634933123526,7.631785995279309,2.3996852871754526,5.664830841856806,7.946498819826909,7.867820613690007,2.321007081038552,3.8945712037765543,6.136900078678206,6.451612903225806,5.822187254130606,5.350118017309206,5.192761605035405,6.294256490952006,2.5177025963808024,2.4783634933123526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Pudu_puda_papillomavirus_1,374.8333333333333,192.76532940916067,2249,,6,Viruses,5.513561582925744,2.1787461093819473,5.780346820809249,6.980880391285016,4.357492218763895,6.891951978657181,1.823032458870609,4.490884837705647,4.93552690084482,8.981769675411295,1.6007114273010228,3.9128501556247217,5.958203646064917,5.113383726100489,6.447309915518009,7.603379279679857,6.8030235660293465,5.558025789239663,1.7341040462427744,3.3348154735437974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Mungbean_yellow_mosaic_virus__strain_Vigna_,207.0,91.75783345306274,1656,,8,Viruses,5.374396135265701,2.0531400966183577,5.434782608695652,4.5893719806763285,4.2270531400966185,4.891304347826087,3.3816425120772946,5.193236714975845,6.823671497584541,8.212560386473431,2.717391304347826,5.615942028985507,5.917874396135265,3.683574879227053,6.159420289855073,8.816425120772948,5.495169082125604,5.676328502415459,1.2077294685990339,4.528985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Human_papillomavirus_29,320.0,200.35281380604565,2560,,8,Viruses,6.171875,2.65625,5.7421875,5.6640625,3.28125,7.03125,2.3046875,3.6328125000000004,4.6875,7.8125,1.875,3.125,7.109375,5.1171875,6.328125,7.5390625,7.5390625,7.070312500000001,1.640625,3.671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
WU_polyomavirus,406.5,161.98533884274835,1626,,4,Viruses,6.642066420664207,2.337023370233702,4.305043050430505,6.703567035670356,3.4440344403444034,7.2570725707257075,1.8450184501845017,4.243542435424354,6.703567035670356,10.39360393603936,2.029520295202952,5.043050430504305,5.596555965559656,3.6285362853628538,4.797047970479705,6.150061500615006,6.642066420664207,7.011070110701106,1.5375153751537516,3.6900369003690034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Soil-borne_wheat_mosaic_virus__strain_United_States_Nebraska_1981_,651.8,625.1503499159222,3257,,5,Viruses,7.061713233036537,1.7807798587657353,6.232729505680074,7.061713233036537,3.8992938286766963,5.741479889468836,1.934295363831747,4.451949646914338,7.000307031010132,8.873196192815474,2.7325759901750075,4.022106232729506,3.1317163033466375,3.653669020571078,6.140620202640467,7.153822536076143,6.324838808719681,8.136321768498618,1.2281240405280933,3.4387473134786615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Human_immunodeficiency_virus_type_2_subtype_A__isolate_BEN_,426.22222222222223,464.12086016414537,3836,,9,Viruses,6.569343065693431,2.2679874869655894,4.040667361835245,7.351407716371219,2.5808133472367047,7.32533889468196,2.2419186652763297,5.422314911366007,6.543274244004172,8.446298227320124,2.111574556830031,4.327424400417101,6.178310740354536,5.943691345151199,6.986444212721585,4.6141814389989575,5.8133472367049,5.578727841501564,2.5547445255474455,3.102189781021898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
HIV-1_M_97CD.MBFE250,477.6666666666667,502.753971198195,2866,,6,Viruses,6.385205861828331,1.7096999302163292,4.291695743196092,7.083042568039079,2.7564549895324495,7.222609909281228,2.1981856245638522,7.292393579902303,6.873691556175856,7.990230286113049,2.3028611304954643,4.919748778785764,4.815073272854152,5.792044661549197,5.129099790648988,4.9895324494068385,5.792044661549197,6.4200976971388695,3.14026517794836,2.8960223307745987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Squash_leaf_curl_virus,219.57142857142858,82.85591132089688,1535,,7,Viruses,4.88599348534202,1.8241042345276872,5.0162866449511405,4.625407166123779,4.364820846905538,5.602605863192182,3.3876221498371337,5.798045602605863,6.188925081433225,7.296416938110749,2.2801302931596092,5.602605863192182,5.407166123778501,3.517915309446254,7.231270358306189,9.055374592833875,5.798045602605863,6.514657980456026,1.5635179153094463,4.039087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Human_papillomavirus_23,365.57142857142856,183.89892965031257,2559,,7,Viruses,5.431809300508011,2.1492770613520906,6.3305978898007025,6.721375537319266,4.103165298944901,6.174286830793278,2.1101992966002343,5.1582649472450175,5.627198124267292,9.300508010941774,1.7194216490816725,3.4779210629152013,6.213364595545135,5.1582649472450175,6.3305978898007025,6.994919890582259,6.135209066041422,6.05705353653771,1.2895662368112544,3.5169988276670576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,85.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Duck_hepatitis_A_virus__strain_Duck_Taiwan_03D_2003_,2249.0,0.0,2249,,1,Viruses,6.002667852378836,2.3566029346376167,5.42463317029791,5.558025789239663,4.668741662961316,6.669630947087595,2.223210315695865,5.780346820809249,5.869275233437083,8.71498443752779,2.4455313472654514,4.44642063139173,4.846598488216985,4.357492218763895,4.846598488216985,6.891951978657181,7.06980880391285,7.025344597598933,1.6451756336149401,3.156958648288128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
